Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ochen,Juice,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,953
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Throwaway,Juice,Anonymous,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,957
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Defense,Throwaway,,,Anonymous,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,961
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Juice,Ochen,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,965
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ochen,Neil,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,1029
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Goal,Neil,Chris,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,1033
2022-10-12 09:57,Cav Cup,Navy x,26,D,6,2,Defense,Pull,,,Ren,6.115,Chris,Champagn,Ochen,Ren,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1037
2022-10-12 09:57,Cav Cup,Navy x,26,D,6,2,Defense,D,,,Fondue,,Chris,Champagn,Ochen,Ren,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1041
2022-10-12 09:57,Cav Cup,Navy x,26,D,6,2,Offense,Catch,Fondue,Ren,,,Chris,Champagn,Ochen,Ren,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1045
2022-10-12 09:57,Cav Cup,Navy x,26,D,6,2,Offense,Catch,Ren,Chris,,,Chris,Champagn,Ochen,Ren,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1049
2022-10-12 09:57,Cav Cup,Navy x,26,D,6,2,Offense,Catch,Chris,Champagn,,,Chris,Champagn,Ochen,Ren,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1053
2022-10-12 09:57,Cav Cup,Navy x,26,D,6,2,Offense,Catch,Champagn,Ochen,,,Chris,Champagn,Ochen,Ren,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1057
2022-10-12 09:57,Cav Cup,Navy x,26,D,6,2,Offense,Goal,Ochen,Chris,,,Chris,Champagn,Ochen,Ren,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1061
2022-10-12 09:57,Cav Cup,Navy x,6,D,6,3,Defense,Pull,,,Anonymous,,Lebron,Ian,Gbar,Gekken,Zla,Sam,Booboo,,,,,,,,,,,,,,,,,,,,,,1157
2022-10-12 09:57,Cav Cup,Navy x,6,D,6,3,Defense,Goal,,,Anonymous,,Lebron,Ian,Gbar,Gekken,Zla,Sam,Booboo,,,,,,,,,,,,,,,,,,,,,,1161
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Ren,Billy,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1160
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Billy,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1169
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Ren,Billy,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1173
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Billy,Ty,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1177
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Ty,Billy,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1181
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Billy,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1185
